,Open,High,Low,Close,Adj Close,Volume
2022-01-03 09:30:00-05:00,90.77999877929688,91.01000213623047,90.5,90.7300033569336,90.7300033569336,19676.0
2022-01-03 09:32:00-05:00,90.65499877929688,90.65499877929688,90.5999984741211,90.63999938964844,90.63999938964844,835.0
2022-01-03 09:33:00-05:00,90.75,90.7699966430664,90.6500015258789,90.6500015258789,90.6500015258789,1969.0
2022-01-03 09:34:00-05:00,90.60009765625,90.63500213623047,90.54000091552734,90.54000091552734,90.54000091552734,2223.0
2022-01-03 09:35:00-05:00,90.48999786376953,90.48999786376953,90.48999786376953,90.48999786376953,90.48999786376953,445.0
2022-01-03 09:36:00-05:00,90.62999725341797,90.72000122070312,90.61499786376953,90.61499786376953,90.61499786376953,963.0
2022-01-03 09:37:00-05:00,90.70999908447266,90.86000061035156,90.70999908447266,90.86000061035156,90.86000061035156,1323.0
2022-01-03 09:38:00-05:00,90.80000305175781,90.87999725341797,90.80000305175781,90.86000061035156,90.86000061035156,4482.0
2022-01-03 09:39:00-05:00,90.875,90.98999786376953,90.875,90.91000366210938,90.91000366210938,2105.0
2022-01-03 09:40:00-05:00,90.80000305175781,90.8499984741211,90.75,90.80000305175781,90.80000305175781,4626.0
2022-01-03 09:41:00-05:00,90.8499984741211,90.87000274658203,90.80999755859375,90.87000274658203,90.87000274658203,1152.0
2022-01-03 09:42:00-05:00,90.80000305175781,90.83999633789062,90.76000213623047,90.80999755859375,90.80999755859375,6797.0
2022-01-03 09:43:00-05:00,90.79000091552734,90.80000305175781,90.7699966430664,90.80000305175781,90.80000305175781,3815.0
2022-01-03 09:44:00-05:00,90.83000183105469,90.83000183105469,90.72000122070312,90.73999786376953,90.73999786376953,3356.0
2022-01-03 09:45:00-05:00,90.7300033569336,90.88999938964844,90.7300033569336,90.86000061035156,90.86000061035156,5583.0
2022-01-03 09:46:00-05:00,90.79000091552734,90.80999755859375,90.75,90.80000305175781,90.80000305175781,2700.0
2022-01-03 09:47:00-05:00,90.80999755859375,90.82499694824219,90.69000244140625,90.75,90.75,15281.0
2022-01-03 09:48:00-05:00,90.70999908447266,90.75,90.54000091552734,90.54000091552734,90.54000091552734,16587.0
2022-01-03 09:49:00-05:00,90.55999755859375,90.55999755859375,90.50199890136719,90.50199890136719,90.50199890136719,1098.0
2022-01-03 09:50:00-05:00,90.4800033569336,90.48999786376953,90.4800033569336,90.48999786376953,90.48999786376953,1638.0
2022-01-03 09:51:00-05:00,90.54000091552734,90.5999984741211,90.54000091552734,90.5999984741211,90.5999984741211,2398.0
2022-01-03 09:52:00-05:00,90.75,90.75,90.68000030517578,90.69000244140625,90.69000244140625,4609.0
2022-01-03 09:53:00-05:00,90.62999725341797,90.6500015258789,90.62999725341797,90.6500015258789,90.6500015258789,800.0
2022-01-03 09:54:00-05:00,90.68000030517578,90.69000244140625,90.58999633789062,90.58999633789062,90.58999633789062,2634.0
2022-01-03 09:55:00-05:00,90.55999755859375,90.62000274658203,90.55000305175781,90.58999633789062,90.58999633789062,2548.0
2022-01-03 09:56:00-05:00,90.61000061035156,90.67500305175781,90.61000061035156,90.61000061035156,90.61000061035156,3213.0
2022-01-03 09:57:00-05:00,90.62850189208984,90.62850189208984,90.55999755859375,90.55999755859375,90.55999755859375,1621.0
2022-01-03 09:58:00-05:00,90.52999877929688,90.52999877929688,90.5199966430664,90.5199966430664,90.5199966430664,1190.0
2022-01-03 09:59:00-05:00,90.58000183105469,90.62000274658203,90.44999694824219,90.49500274658203,90.49500274658203,2853.0
2022-01-03 10:00:00-05:00,90.48999786376953,90.58000183105469,90.48999786376953,90.58000183105469,90.58000183105469,1436.0
2022-01-03 10:01:00-05:00,90.55000305175781,90.55000305175781,90.3499984741211,90.37000274658203,90.37000274658203,6149.0
2022-01-03 10:02:00-05:00,90.30000305175781,90.33000183105469,90.27999877929688,90.33000183105469,90.33000183105469,1010.0
2022-01-03 10:03:00-05:00,90.3499984741211,90.375,90.30999755859375,90.36000061035156,90.36000061035156,4571.0
2022-01-03 10:04:00-05:00,90.36000061035156,90.4000015258789,90.33000183105469,90.3499984741211,90.3499984741211,4663.0
2022-01-03 10:05:00-05:00,90.3499984741211,90.45999908447266,90.3499984741211,90.45999908447266,90.45999908447266,2712.0
2022-01-03 10:06:00-05:00,90.4800033569336,90.52999877929688,90.45999908447266,90.52999877929688,90.52999877929688,3211.0
