,Open,High,Low,Close,Adj Close,Volume
2022-01-03 09:30:00-05:00,113.25,113.97000122070312,113.13999938964844,113.94000244140625,113.94000244140625,51081.0
2022-01-03 09:31:00-05:00,113.48999786376953,113.48999786376953,113.48999786376953,113.48999786376953,113.48999786376953,6735.0
2022-01-03 09:32:00-05:00,113.5199966430664,113.8499984741211,113.5199966430664,113.79000091552734,113.79000091552734,4686.0
2022-01-03 09:33:00-05:00,113.81999969482422,114.08000183105469,113.81999969482422,113.88999938964844,113.88999938964844,6593.0
2022-01-03 09:34:00-05:00,113.94000244140625,114.1500015258789,113.83920288085938,114.0999984741211,114.0999984741211,5820.0
2022-01-03 09:35:00-05:00,114.3499984741211,114.3499984741211,114.16999816894531,114.19999694824219,114.19999694824219,3223.0
2022-01-03 09:36:00-05:00,114.30999755859375,114.44999694824219,114.30000305175781,114.44999694824219,114.44999694824219,2220.0
2022-01-03 09:37:00-05:00,114.47000122070312,114.52999877929688,114.1500015258789,114.1500015258789,114.1500015258789,6857.0
2022-01-03 09:38:00-05:00,114.30000305175781,114.52999877929688,114.22000122070312,114.31999969482422,114.31999969482422,1993.0
2022-01-03 09:39:00-05:00,114.34500122070312,114.66000366210938,114.34500122070312,114.6500015258789,114.6500015258789,2672.0
2022-01-03 09:40:00-05:00,114.5999984741211,114.73999786376953,114.5999984741211,114.70500183105469,114.70500183105469,3147.0
2022-01-03 09:41:00-05:00,114.83000183105469,114.83000183105469,114.72000122070312,114.78500366210938,114.78500366210938,3050.0
2022-01-03 09:42:00-05:00,114.83000183105469,114.83999633789062,114.62999725341797,114.62999725341797,114.62999725341797,2210.0
2022-01-03 09:43:00-05:00,114.44999694824219,114.51000213623047,114.23999786376953,114.26000213623047,114.26000213623047,5082.0
2022-01-03 09:44:00-05:00,114.33499908447266,114.41999816894531,114.3301010131836,114.3301010131836,114.3301010131836,942.0
2022-01-03 09:45:00-05:00,114.44999694824219,114.56999969482422,114.44999694824219,114.5,114.5,3397.0
2022-01-03 09:46:00-05:00,114.47000122070312,114.5199966430664,114.36000061035156,114.36000061035156,114.36000061035156,2731.0
2022-01-03 09:47:00-05:00,114.33999633789062,114.37999725341797,114.30999755859375,114.31999969482422,114.31999969482422,2109.0
2022-01-03 09:48:00-05:00,114.16000366210938,114.2699966430664,114.0999984741211,114.2699966430664,114.2699966430664,2727.0
2022-01-03 09:49:00-05:00,114.27999877929688,114.33999633789062,114.12999725341797,114.1500015258789,114.1500015258789,3031.0
2022-01-03 09:50:00-05:00,114.26000213623047,114.29000091552734,113.97000122070312,114.06999969482422,114.06999969482422,4118.0
2022-01-03 09:51:00-05:00,114.18689727783203,114.45999908447266,114.18000030517578,114.45999908447266,114.45999908447266,2251.0
2022-01-03 09:52:00-05:00,114.47000122070312,114.4800033569336,114.33999633789062,114.33999633789062,114.33999633789062,2348.0
2022-01-03 09:53:00-05:00,114.0999984741211,114.23999786376953,114.0999984741211,114.23999786376953,114.23999786376953,1137.0
2022-01-03 09:54:00-05:00,114.29000091552734,114.29000091552734,114.16999816894531,114.16999816894531,114.16999816894531,1729.0
2022-01-03 09:55:00-05:00,114.1500015258789,114.33000183105469,114.1500015258789,114.33000183105469,114.33000183105469,869.0
